timestamp,timestamp_unix_milli,elapsed_s,connected_clients,total_clients,bytes_sent,bytes_received,uptime_s,lg_connected_clients,ws_rtt_avg_ms,ws_rtt_p50_ms,ws_rtt_p95_ms,ws_rtt_p99_ms,ws_rtt_max_ms,ws_jitter_ms,connection_drops,cpu_percent,memory_mb,migration_event
2026-02-22T18:36:49.839541549+01:00,1771781809839,299.000,4,4,19819571,443704,293.9,4,0.331,0.334,0.446,0.475,0.485,0.037,0,2.00,16.21,0
2026-02-22T18:36:50.839541735+01:00,1771781810839,300.000,4,4,19891371,445184,294.9,4,0.362,0.343,0.478,0.554,0.576,0.043,0,1.00,16.21,0
2026-02-22T18:36:51.839544712+01:00,1771781811839,301.000,4,4,19963171,446664,295.9,4,0.348,0.341,0.468,0.487,0.492,0.041,0,2.00,16.21,0
2026-02-22T18:36:52.83954169+01:00,1771781812839,302.000,4,4,20034971,448144,296.9,4,0.352,0.341,0.447,0.482,0.495,0.027,0,2.00,16.21,0
2026-02-22T18:36:53.839541532+01:00,1771781813839,303.000,4,4,20106771,449624,297.9,4,0.351,0.348,0.437,0.474,0.487,0.026,0,1.00,16.21,0
2026-02-22T18:36:54.83954168+01:00,1771781814839,304.000,4,4,20178571,451104,298.9,4,0.322,0.301,0.436,0.480,0.493,0.032,0,2.00,16.21,0
2026-02-22T18:36:55.839541936+01:00,1771781815839,305.000,4,4,20250371,452584,299.9,4,0.373,0.369,0.470,0.486,0.497,0.037,0,1.00,16.21,0
2026-02-22T18:36:56.83954165+01:00,1771781816839,306.000,4,4,20322171,454064,300.9,4,0.352,0.360,0.452,0.486,0.492,0.031,0,2.00,16.46,0
2026-02-22T18:36:57.839541549+01:00,1771781817839,307.000,4,4,20393971,455544,301.9,4,0.350,0.365,0.465,0.470,0.473,0.030,0,2.00,16.46,0
2026-02-22T18:36:58.839541685+01:00,1771781818839,308.000,4,4,20465771,457024,302.9,4,0.386,0.412,0.489,0.543,0.560,0.028,0,2.00,16.46,0
2026-02-22T18:36:59.839541627+01:00,1771781819839,309.000,4,4,20537571,458504,303.9,4,0.362,0.370,0.444,0.498,0.530,0.030,0,2.00,16.46,0
2026-02-22T18:37:00.839543147+01:00,1771781820839,310.000,4,4,20609371,459984,304.9,4,0.381,0.378,0.477,0.489,0.490,0.024,0,2.00,16.46,0
2026-02-22T18:37:01.839541892+01:00,1771781821839,311.000,4,4,20681171,461464,305.9,4,0.382,0.395,0.457,0.495,0.519,0.026,0,1.00,16.46,0
2026-02-22T18:37:02.839541629+01:00,1771781822839,312.000,4,4,20752971,462944,306.9,4,0.377,0.392,0.468,0.486,0.487,0.025,0,2.00,16.46,0
2026-02-22T18:37:03.839543118+01:00,1771781823839,313.000,4,4,20824771,464424,307.9,4,0.374,0.350,0.457,0.495,0.499,0.019,0,2.00,16.46,0
2026-02-22T18:37:04.839541777+01:00,1771781824839,314.000,4,4,20896571,465904,308.9,4,0.367,0.348,0.453,0.458,0.460,0.030,0,2.00,16.46,0
2026-02-22T18:37:05.839541898+01:00,1771781825839,315.000,4,4,20968371,467384,309.9,4,0.365,0.349,0.441,0.481,0.482,0.029,0,1.00,16.46,0
2026-02-22T18:37:06.839541986+01:00,1771781826839,316.000,4,4,21040171,468864,310.9,4,0.373,0.363,0.458,0.461,0.462,0.037,0,3.00,16.46,0
2026-02-22T18:37:07.839541741+01:00,1771781827839,317.000,4,4,21111971,470344,311.9,4,0.359,0.352,0.435,0.450,0.453,0.026,0,0.00,16.46,0
2026-02-22T18:37:08.839542481+01:00,1771781828839,318.000,4,4,21183771,471824,312.9,4,0.347,0.332,0.434,0.524,0.566,0.033,0,2.00,16.46,0
2026-02-22T18:37:09.839541741+01:00,1771781829839,319.000,4,4,21255571,473304,313.9,4,0.367,0.363,0.455,0.466,0.472,0.038,0,3.00,16.46,1
2026-02-22T18:37:10.839541951+01:00,1771781830839,320.000,4,4,21305831,474784,314.9,4,0.341,0.331,0.463,0.492,0.493,0.028,0,1.00,16.46,0
2026-02-22T18:37:11.839541593+01:00,1771781831839,321.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:37:12.839540832+01:00,1771781832839,322.000,4,4,21333335,475228,317.1,4,0.000,0.000,0.000,0.000,0.000,0.000,0,1.00,16.46,0
2026-02-22T18:37:14.839540849+01:00,1771781834839,324.000,4,4,21337919,475228,317.2,4,0.000,0.000,0.000,0.000,0.000,0.000,0,18.60,16.46,0
2026-02-22T18:37:15.839541764+01:00,1771781835839,325.000,4,4,21397511,475228,318.1,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:37:16.839541753+01:00,1771781836839,326.000,4,4,21466271,475228,319.1,4,0.000,0.000,0.000,0.000,0.000,0.000,0,2.00,16.46,0
2026-02-22T18:37:17.839541655+01:00,1771781837839,327.000,4,4,21555399,485144,320.1,4,380.992,345.625,943.098,946.197,946.802,145.276,0,2.00,16.46,0
2026-02-22T18:37:18.839542076+01:00,1771781838839,328.000,4,4,21627199,486624,321.1,4,0.633,0.561,1.023,1.045,1.053,0.049,0,3.00,16.46,0
2026-02-22T18:37:19.839543926+01:00,1771781839839,329.000,4,4,21698999,488104,322.1,4,0.605,0.546,0.880,0.940,0.955,0.048,0,2.00,16.46,0
2026-02-22T18:37:20.83954197+01:00,1771781840839,330.000,4,4,21770799,489584,323.1,4,0.646,0.571,1.018,1.032,1.032,0.054,0,3.00,16.46,0
2026-02-22T18:37:21.839544316+01:00,1771781841839,331.000,4,4,21842599,491064,324.1,4,0.569,0.547,0.764,0.821,0.837,0.043,0,4.00,16.46,0
2026-02-22T18:37:22.839542366+01:00,1771781842839,332.000,4,4,21914399,492544,325.1,4,0.632,0.584,0.990,1.006,1.011,0.085,0,2.00,16.46,0
2026-02-22T18:37:23.839541794+01:00,1771781843839,333.000,4,4,21986199,494024,326.1,4,0.601,0.576,0.870,0.902,0.912,0.080,0,3.00,16.46,0
2026-02-22T18:37:24.83954412+01:00,1771781844839,334.000,4,4,22057999,495504,327.1,4,0.634,0.602,0.999,1.032,1.039,0.070,0,3.00,16.46,0
2026-02-22T18:37:25.839541957+01:00,1771781845839,335.000,4,4,22129799,496984,328.1,4,0.603,0.581,0.849,0.949,0.996,0.084,0,3.00,16.46,0
2026-02-22T18:37:26.839541668+01:00,1771781846839,336.000,4,4,22201599,498464,329.1,4,0.605,0.592,0.891,0.914,0.918,0.064,0,2.00,16.46,0
2026-02-22T18:37:27.839541736+01:00,1771781847839,337.000,4,4,22273399,499944,330.1,4,0.594,0.564,0.969,1.010,1.034,0.041,0,2.00,16.46,0
2026-02-22T18:37:28.839541764+01:00,1771781848839,338.000,4,4,22345199,501424,331.1,4,0.577,0.557,0.810,0.939,0.989,0.099,0,1.00,16.46,0
2026-02-22T18:37:29.839542401+01:00,1771781849839,339.000,4,4,22416999,502904,332.1,4,0.622,0.574,0.968,1.036,1.044,0.063,0,3.00,16.46,0
2026-02-22T18:37:30.83954167+01:00,1771781850839,340.000,4,4,22488799,504384,333.1,4,0.636,0.579,0.988,0.991,0.992,0.067,0,3.00,16.46,0
2026-02-22T18:37:31.839541682+01:00,1771781851839,341.000,4,4,22560599,505864,334.1,4,0.608,0.541,0.948,0.990,0.993,0.064,0,3.00,16.46,0
2026-02-22T18:37:32.839543681+01:00,1771781852839,342.000,4,4,22632399,507344,335.1,4,0.600,0.519,0.966,1.009,1.026,0.056,0,4.00,16.46,0
2026-02-22T18:37:33.839552+01:00,1771781853839,343.000,4,4,22704199,508824,336.1,4,0.620,0.555,0.966,0.993,1.001,0.069,0,3.00,16.46,0
2026-02-22T18:37:34.839541431+01:00,1771781854839,344.000,4,4,22775999,510304,337.1,4,0.610,0.536,0.992,1.003,1.007,0.063,0,2.00,16.46,0
2026-02-22T18:37:35.839544262+01:00,1771781855839,345.000,4,4,22847799,511784,338.1,4,0.647,0.577,1.006,1.027,1.031,0.069,0,4.00,16.46,0
2026-02-22T18:37:36.839541647+01:00,1771781856839,346.000,4,4,22919599,513264,339.1,4,0.619,0.539,1.010,1.018,1.020,0.045,0,1.00,16.46,0
2026-02-22T18:37:37.839551922+01:00,1771781857839,347.000,4,4,22991399,514744,340.1,4,0.642,0.614,0.922,0.949,0.965,0.068,0,4.00,16.46,0
2026-02-22T18:37:38.839551081+01:00,1771781858839,348.000,4,4,23063199,516224,341.1,4,0.622,0.547,1.006,1.040,1.041,0.070,0,4.00,16.46,0
2026-02-22T18:37:39.839543783+01:00,1771781859839,349.000,4,4,23134999,517704,342.1,4,0.601,0.599,0.847,0.891,0.904,0.069,0,4.00,16.46,0
2026-02-22T18:37:40.839541653+01:00,1771781860839,350.000,4,4,23206799,519184,343.1,4,0.605,0.572,0.897,0.948,0.972,0.061,0,3.00,16.46,0
2026-02-22T18:37:41.839550291+01:00,1771781861839,351.000,4,4,23278599,520664,344.1,4,0.607,0.570,0.892,0.901,0.905,0.041,0,3.00,16.46,0
2026-02-22T18:37:42.839542003+01:00,1771781862839,352.000,4,4,23350399,522144,345.1,4,0.596,0.593,0.864,0.891,0.892,0.053,0,3.00,16.46,0
2026-02-22T18:37:43.839544214+01:00,1771781863839,353.000,4,4,23422199,523624,346.1,4,0.592,0.591,0.842,0.853,0.857,0.074,0,4.00,16.46,0
2026-02-22T18:37:44.839541767+01:00,1771781864839,354.000,4,4,23493999,525104,347.1,4,0.588,0.590,0.800,0.869,0.892,0.049,0,4.00,16.46,0
2026-02-22T18:37:45.839541488+01:00,1771781865839,355.000,4,4,23565799,526584,348.1,4,0.562,0.560,0.819,0.855,0.859,0.049,0,1.00,16.46,1
2026-02-22T18:37:46.839542028+01:00,1771781866839,356.000,4,4,23606283,528064,349.1,4,0.607,0.576,0.850,0.894,0.905,0.064,0,4.00,16.46,0
2026-02-22T18:37:47.839543022+01:00,1771781867839,357.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:37:48.839540744+01:00,1771781868839,358.000,4,4,23626911,528360,350.7,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:37:50.839541934+01:00,1771781870839,360.000,4,4,23700347,533984,351.6,4,308.472,212.858,909.502,913.877,914.097,121.572,0,1.09,16.46,0
2026-02-22T18:37:51.839544681+01:00,1771781871839,361.000,4,4,23772147,535464,352.6,4,0.398,0.341,0.566,0.597,0.612,0.029,0,2.00,16.46,0
2026-02-22T18:37:52.83954163+01:00,1771781872839,362.000,4,4,23843947,536944,353.6,4,0.411,0.378,0.584,0.600,0.610,0.018,0,1.00,16.46,0
2026-02-22T18:37:53.83954396+01:00,1771781873839,363.000,4,4,23915747,538424,354.6,4,0.415,0.414,0.559,0.559,0.560,0.016,0,2.00,16.46,0
2026-02-22T18:37:54.839544602+01:00,1771781874839,364.000,4,4,23987547,539904,355.6,4,0.402,0.372,0.561,0.572,0.577,0.022,0,2.00,16.46,0
2026-02-22T18:37:55.839541579+01:00,1771781875839,365.000,4,4,24059426,541384,356.6,4,0.412,0.378,0.566,0.748,0.840,0.042,0,2.00,16.46,0
2026-02-22T18:37:56.839543274+01:00,1771781876839,366.000,4,4,24131346,542864,357.6,4,0.403,0.376,0.555,0.643,0.687,0.027,0,2.00,16.46,0
2026-02-22T18:37:57.839541665+01:00,1771781877839,367.000,4,4,24203266,544344,358.6,4,0.385,0.369,0.563,0.566,0.566,0.030,0,1.00,16.46,0
2026-02-22T18:37:58.839541999+01:00,1771781878839,368.000,4,4,24275186,545824,359.6,4,0.379,0.368,0.543,0.555,0.556,0.018,0,1.00,16.46,0
2026-02-22T18:37:59.839543273+01:00,1771781879839,369.000,4,4,24347106,547304,360.6,4,0.373,0.364,0.517,0.538,0.545,0.024,0,2.00,16.46,0
2026-02-22T18:38:00.839541975+01:00,1771781880839,370.000,4,4,24419026,548784,361.6,4,0.388,0.363,0.554,0.564,0.564,0.027,0,2.00,16.46,0
2026-02-22T18:38:01.839541765+01:00,1771781881839,371.000,4,4,24490946,550264,362.6,4,0.378,0.367,0.529,0.579,0.592,0.031,0,1.00,16.46,0
2026-02-22T18:38:02.839542015+01:00,1771781882839,372.000,4,4,24562866,551744,363.6,4,0.385,0.369,0.550,0.555,0.559,0.025,0,2.00,16.46,0
2026-02-22T18:38:03.839541507+01:00,1771781883839,373.000,4,4,24634786,553224,364.6,4,0.381,0.372,0.552,0.586,0.597,0.023,0,2.00,16.46,0
2026-02-22T18:38:04.839543637+01:00,1771781884839,374.000,4,4,24706706,554704,365.6,4,0.380,0.385,0.512,0.539,0.543,0.026,0,2.00,16.46,0
2026-02-22T18:38:05.839541922+01:00,1771781885839,375.000,4,4,24778626,556184,366.6,4,0.389,0.358,0.561,0.566,0.568,0.020,0,3.00,16.46,0
2026-02-22T18:38:06.839541653+01:00,1771781886839,376.000,4,4,24850546,557664,367.6,4,0.389,0.376,0.556,0.569,0.574,0.017,0,2.00,16.46,0
2026-02-22T18:38:07.839541647+01:00,1771781887839,377.000,4,4,24922466,559144,368.6,4,0.397,0.389,0.536,0.543,0.547,0.020,0,1.00,16.46,0
2026-02-22T18:38:08.839543873+01:00,1771781888839,378.000,4,4,24994386,560624,369.6,4,0.395,0.382,0.562,0.571,0.574,0.028,0,2.00,16.46,0
2026-02-22T18:38:09.83954196+01:00,1771781889839,379.000,4,4,25066306,562104,370.6,4,0.406,0.375,0.584,0.637,0.655,0.032,0,2.00,16.46,0
2026-02-22T18:38:10.839543759+01:00,1771781890839,380.000,4,4,25138226,563584,371.6,4,0.419,0.396,0.568,0.598,0.610,0.027,0,1.00,16.46,0
2026-02-22T18:38:11.839541753+01:00,1771781891839,381.000,4,4,25210146,565064,372.6,4,0.376,0.352,0.556,0.570,0.570,0.016,0,2.00,16.46,0
2026-02-22T18:38:12.839541669+01:00,1771781892839,382.000,4,4,25282066,566544,373.6,4,0.382,0.339,0.545,0.598,0.627,0.022,0,2.00,16.46,0
2026-02-22T18:38:13.839541459+01:00,1771781893839,383.000,4,4,25353986,568024,374.6,4,0.352,0.352,0.500,0.522,0.528,0.029,0,2.00,16.46,0
2026-02-22T18:38:14.839543259+01:00,1771781894839,384.000,4,4,25425906,569504,375.6,4,0.374,0.332,0.554,0.566,0.573,0.027,0,2.00,16.46,0
2026-02-22T18:38:15.839542476+01:00,1771781895839,385.000,4,4,25497826,570984,376.6,4,0.383,0.369,0.564,0.592,0.596,0.030,0,1.00,16.46,0
2026-02-22T18:38:16.83955276+01:00,1771781896839,386.000,4,4,25569746,572464,377.6,4,0.360,0.343,0.537,0.565,0.566,0.026,0,2.00,16.46,0
2026-02-22T18:38:17.839544362+01:00,1771781897839,387.000,4,4,25641666,573944,378.6,4,0.374,0.344,0.551,0.566,0.575,0.026,0,3.00,16.46,0
2026-02-22T18:38:18.839544652+01:00,1771781898839,388.000,4,4,25713586,575424,379.6,4,0.359,0.355,0.448,0.550,0.566,0.035,0,2.00,16.46,0
2026-02-22T18:38:19.839541604+01:00,1771781899839,389.000,4,4,25785506,576904,380.6,4,0.372,0.344,0.555,0.562,0.564,0.024,0,1.00,16.46,0
2026-02-22T18:38:20.839542014+01:00,1771781900839,390.000,4,4,25857426,578384,381.6,4,0.377,0.367,0.548,0.554,0.557,0.021,0,2.00,16.46,1
2026-02-22T18:38:21.839541642+01:00,1771781901839,391.000,4,4,25929346,579864,382.6,4,0.410,0.401,0.598,0.638,0.658,0.039,0,2.00,16.46,0
2026-02-22T18:38:22.839551851+01:00,1771781902839,392.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:38:23.839540712+01:00,1771781903839,393.000,4,4,25972130,585932,385.0,4,378.790,353.692,902.893,906.096,906.727,150.631,0,2.00,16.46,0
2026-02-22T18:38:25.839540893+01:00,1771781905839,395.000,4,4,25976722,585932,385.1,4,0.646,0.683,0.828,0.830,0.830,0.087,0,0.00,16.46,0
2026-02-22T18:38:26.839542309+01:00,1771781906839,396.000,4,4,26036858,587264,385.9,4,0.575,0.543,0.836,0.840,0.841,0.079,0,1.28,16.46,0
2026-02-22T18:38:27.839542252+01:00,1771781907839,397.000,4,4,26108778,588744,386.9,4,0.558,0.558,0.805,0.826,0.833,0.044,0,3.00,16.46,0
2026-02-22T18:38:28.839541556+01:00,1771781908839,398.000,4,4,26180698,590224,387.9,4,0.570,0.594,0.834,0.852,0.852,0.049,0,4.00,16.46,0
2026-02-22T18:38:29.83954217+01:00,1771781909839,399.000,4,4,26252618,591704,388.9,4,0.560,0.524,0.819,0.901,0.932,0.062,0,2.00,16.46,0
2026-02-22T18:38:30.839542257+01:00,1771781910839,400.000,4,4,26324538,593184,389.9,4,0.557,0.522,0.818,0.821,0.822,0.058,0,2.00,16.46,0
2026-02-22T18:38:31.839541496+01:00,1771781911839,401.000,4,4,26396458,594664,390.9,4,0.542,0.550,0.790,0.806,0.815,0.040,0,3.00,16.46,0
2026-02-22T18:38:32.839541937+01:00,1771781912839,402.000,4,4,26468378,596144,391.9,4,0.522,0.503,0.720,0.743,0.752,0.046,0,1.00,16.46,0
2026-02-22T18:38:33.839541986+01:00,1771781913839,403.000,4,4,26540298,597624,392.9,4,0.543,0.520,0.811,0.836,0.849,0.048,0,3.00,16.46,0
2026-02-22T18:38:34.839543852+01:00,1771781914839,404.000,4,4,26612218,599104,393.9,4,0.524,0.489,0.803,0.823,0.829,0.043,0,3.00,16.46,0
2026-02-22T18:38:35.839541632+01:00,1771781915839,405.000,4,4,26684138,600584,394.9,4,0.502,0.448,0.765,0.818,0.823,0.038,0,3.00,16.46,0
2026-02-22T18:38:36.839543162+01:00,1771781916839,406.000,4,4,26756058,602064,395.9,4,0.526,0.447,0.831,0.867,0.881,0.052,0,2.00,16.46,0
2026-02-22T18:38:37.839541942+01:00,1771781917839,407.000,4,4,26827978,603544,396.9,4,0.496,0.433,0.703,0.726,0.727,0.036,0,3.00,16.46,0
2026-02-22T18:38:38.839541635+01:00,1771781918839,408.000,4,4,26899898,605024,397.9,4,0.533,0.485,0.821,0.838,0.838,0.045,0,3.00,16.46,0
2026-02-22T18:38:39.839542326+01:00,1771781919839,409.000,4,4,26971818,606504,398.9,4,0.547,0.499,0.821,0.853,0.866,0.047,0,2.00,16.46,0
2026-02-22T18:38:40.839541707+01:00,1771781920839,410.000,4,4,27043738,607984,399.9,4,0.521,0.509,0.701,0.816,0.882,0.042,0,4.00,16.46,0
2026-02-22T18:38:41.839544352+01:00,1771781921839,411.000,4,4,27115658,609464,400.9,4,0.587,0.543,0.908,0.926,0.936,0.070,0,2.00,16.46,0
2026-02-22T18:38:42.83954154+01:00,1771781922839,412.000,4,4,27187578,610944,401.9,4,0.538,0.524,0.843,0.854,0.861,0.049,0,3.00,16.46,0
2026-02-22T18:38:43.839541653+01:00,1771781923839,413.000,4,4,27259498,612424,402.9,4,0.555,0.537,0.887,0.924,0.926,0.049,0,4.00,16.46,0
2026-02-22T18:38:44.839541558+01:00,1771781924839,414.000,4,4,27331418,613904,403.9,4,0.583,0.552,0.893,0.919,0.928,0.036,0,2.00,16.46,0
2026-02-22T18:38:45.839541634+01:00,1771781925839,415.000,4,4,27403338,615384,404.9,4,0.561,0.536,0.886,0.897,0.903,0.055,0,4.00,16.46,0
2026-02-22T18:38:46.839544326+01:00,1771781926839,416.000,4,4,27475258,616864,405.9,4,0.568,0.550,0.881,0.912,0.916,0.058,0,2.00,16.46,0
2026-02-22T18:38:47.839541536+01:00,1771781927839,417.000,4,4,27547178,618344,406.9,4,0.557,0.500,0.898,0.931,0.938,0.058,0,3.00,16.46,0
2026-02-22T18:38:48.839541797+01:00,1771781928839,418.000,4,4,27619098,619824,407.9,4,0.555,0.500,0.893,0.901,0.904,0.060,0,3.00,16.46,0
2026-02-22T18:38:49.8395417+01:00,1771781929839,419.000,4,4,27691018,621304,408.9,4,0.550,0.483,0.868,0.899,0.911,0.049,0,4.00,16.46,0
2026-02-22T18:38:50.839541882+01:00,1771781930839,420.000,4,4,27762938,622784,409.9,4,0.589,0.506,0.921,0.986,1.027,0.066,0,3.00,16.46,0
2026-02-22T18:38:51.839541507+01:00,1771781931839,421.000,4,4,27834858,624264,410.9,4,0.579,0.501,0.933,0.978,1.000,0.041,0,3.00,16.46,0
2026-02-22T18:38:52.839541716+01:00,1771781932839,422.000,4,4,27906778,625744,411.9,4,0.560,0.505,0.894,0.924,0.930,0.036,0,2.00,16.46,0
2026-02-22T18:38:53.839541519+01:00,1771781933839,423.000,4,4,27978698,627224,412.9,4,0.574,0.494,0.936,0.966,0.971,0.057,0,4.00,16.46,0
2026-02-22T18:38:54.839541744+01:00,1771781934839,424.000,4,4,28050618,628704,413.9,4,0.531,0.457,0.867,0.876,0.882,0.037,0,3.00,16.46,0
2026-02-22T18:38:55.839541726+01:00,1771781935839,425.000,4,4,28122538,630184,414.9,4,0.546,0.454,0.890,0.916,0.922,0.043,0,3.00,16.46,0
2026-02-22T18:38:56.839541632+01:00,1771781936839,426.000,4,4,28194458,631664,415.9,4,0.549,0.492,0.892,0.916,0.921,0.046,0,1.00,16.46,1
2026-02-22T18:38:57.839541537+01:00,1771781937839,427.000,4,4,28235010,633144,416.9,4,0.543,0.513,0.840,0.882,0.892,0.047,0,2.00,16.46,0
2026-02-22T18:38:58.839541647+01:00,1771781938839,428.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:38:59.839540882+01:00,1771781939839,429.000,4,4,28264858,633440,418.7,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:39:01.839543027+01:00,1771781941839,431.000,4,4,28340698,639064,419.6,4,336.873,238.510,970.914,990.451,991.150,123.510,0,1.09,16.46,0
2026-02-22T18:39:02.839542285+01:00,1771781942839,432.000,4,4,28412618,640544,420.6,4,0.405,0.397,0.490,0.493,0.493,0.022,0,2.00,16.46,0
2026-02-22T18:39:03.839541521+01:00,1771781943839,433.000,4,4,28484538,642024,421.6,4,0.388,0.392,0.488,0.504,0.512,0.024,0,2.00,16.46,0
2026-02-22T18:39:04.839541791+01:00,1771781944839,434.000,4,4,28556458,643504,422.6,4,0.392,0.389,0.482,0.551,0.587,0.040,0,1.00,16.46,0
2026-02-22T18:39:05.839542083+01:00,1771781945839,435.000,4,4,28628378,644984,423.6,4,0.363,0.348,0.480,0.494,0.497,0.040,0,2.00,16.46,0
2026-02-22T18:39:06.8395415+01:00,1771781946839,436.000,4,4,28700298,646464,424.6,4,0.362,0.354,0.484,0.500,0.501,0.036,0,1.00,16.46,0
2026-02-22T18:39:07.839541748+01:00,1771781947839,437.000,4,4,28772218,647944,425.6,4,0.414,0.394,0.524,0.692,0.792,0.057,0,2.00,16.46,0
2026-02-22T18:39:08.839541925+01:00,1771781948839,438.000,4,4,28844138,649424,426.6,4,0.344,0.341,0.437,0.459,0.461,0.027,0,1.00,16.46,0
2026-02-22T18:39:09.839541588+01:00,1771781949839,439.000,4,4,28916058,650904,427.6,4,0.358,0.358,0.429,0.491,0.521,0.032,0,2.00,16.46,0
2026-02-22T18:39:10.839541924+01:00,1771781950839,440.000,4,4,28987978,652384,428.6,4,0.386,0.380,0.481,0.503,0.514,0.025,0,1.00,16.46,0
2026-02-22T18:39:11.8395415+01:00,1771781951839,441.000,4,4,29059898,653864,429.6,4,0.355,0.356,0.427,0.449,0.461,0.040,0,3.00,16.46,0
2026-02-22T18:39:12.839549291+01:00,1771781952839,442.000,4,4,29131818,655344,430.6,4,0.398,0.394,0.500,0.522,0.522,0.046,0,1.00,16.46,0
2026-02-22T18:39:13.839541555+01:00,1771781953839,443.000,4,4,29203738,656824,431.6,4,0.371,0.365,0.475,0.503,0.507,0.045,0,2.00,16.46,0
2026-02-22T18:39:14.83954378+01:00,1771781954839,444.000,4,4,29275658,658304,432.6,4,0.362,0.353,0.445,0.484,0.499,0.032,0,2.00,16.46,0
2026-02-22T18:39:15.839543522+01:00,1771781955839,445.000,4,4,29347578,659784,433.6,4,0.363,0.347,0.456,0.461,0.464,0.024,0,2.00,16.46,0
2026-02-22T18:39:16.839542021+01:00,1771781956839,446.000,4,4,29419498,661264,434.6,4,0.374,0.345,0.481,0.502,0.507,0.030,0,1.00,16.46,0
