timestamp,timestamp_unix_milli,elapsed_s,connected_clients,total_clients,bytes_sent,bytes_received,uptime_s,lg_connected_clients,ws_rtt_avg_ms,ws_rtt_p50_ms,ws_rtt_p95_ms,ws_rtt_p99_ms,ws_rtt_max_ms,ws_jitter_ms,connection_drops,cpu_percent,memory_mb,migration_event
2026-02-22T18:41:45.839541908+01:00,1771782105839,595.000,4,4,39186618,881784,577.6,4,0.445,0.482,0.571,0.592,0.604,0.019,0,2.00,16.46,0
2026-02-22T18:41:46.839541543+01:00,1771782106839,596.000,4,4,39258538,883264,578.6,4,0.430,0.447,0.569,0.586,0.597,0.034,0,3.00,16.46,0
2026-02-22T18:41:47.839543279+01:00,1771782107839,597.000,4,4,39330458,884744,579.6,4,0.400,0.421,0.493,0.522,0.540,0.029,0,2.00,16.46,0
2026-02-22T18:41:48.839544203+01:00,1771782108839,598.000,4,4,39402378,886224,580.6,4,0.444,0.475,0.576,0.608,0.610,0.031,0,2.00,16.46,0
2026-02-22T18:41:49.839541522+01:00,1771782109839,599.000,4,4,39474298,887704,581.6,4,0.464,0.483,0.582,0.606,0.618,0.021,0,2.00,16.46,0
2026-02-22T18:41:50.839542104+01:00,1771782110839,600.000,4,4,39546218,889184,582.6,4,0.463,0.502,0.585,0.603,0.614,0.024,0,2.00,16.46,0
2026-02-22T18:41:51.839541601+01:00,1771782111839,601.000,4,4,39618138,890664,583.6,4,0.470,0.514,0.589,0.615,0.632,0.022,0,2.00,16.46,0
2026-02-22T18:41:52.83954149+01:00,1771782112839,602.000,4,4,39690058,892144,584.6,4,0.452,0.488,0.560,0.567,0.568,0.035,0,3.00,16.46,0
2026-02-22T18:41:53.839541378+01:00,1771782113839,603.000,4,4,39761978,893624,585.6,4,0.453,0.477,0.578,0.597,0.604,0.034,0,2.00,16.46,1
2026-02-22T18:41:54.839541471+01:00,1771782114839,604.000,4,4,39817488,895104,586.6,4,0.417,0.440,0.514,0.549,0.559,0.039,0,1.00,16.46,0
2026-02-22T18:41:55.839541707+01:00,1771782115839,605.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:41:56.839540792+01:00,1771782116839,606.000,4,4,39888736,901172,589.2,4,329.789,227.020,960.277,979.032,979.684,122.117,0,1.00,16.46,0
2026-02-22T18:41:58.83954096+01:00,1771782118839,608.000,4,4,39893328,901172,589.3,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:41:59.839542646+01:00,1771782119839,609.000,4,4,39953464,902504,590.1,4,0.541,0.563,0.652,0.663,0.664,0.053,0,1.26,16.46,0
2026-02-22T18:42:00.839543854+01:00,1771782120839,610.000,4,4,40025384,903984,591.1,4,0.560,0.578,0.658,0.660,0.661,0.042,0,1.00,16.46,0
2026-02-22T18:42:01.839541562+01:00,1771782121839,611.000,4,4,40097304,905464,592.1,4,0.543,0.570,0.653,0.661,0.664,0.066,0,2.00,16.46,0
2026-02-22T18:42:02.839541546+01:00,1771782122839,612.000,4,4,40169224,906944,593.1,4,0.554,0.577,0.661,0.668,0.669,0.046,0,4.00,16.46,0
2026-02-22T18:42:03.839542009+01:00,1771782123839,613.000,4,4,40241144,908424,594.1,4,0.549,0.571,0.646,0.662,0.667,0.053,0,3.00,16.46,0
2026-02-22T18:42:04.839543639+01:00,1771782124839,614.000,4,4,40313064,909904,595.1,4,0.545,0.554,0.626,0.637,0.639,0.045,0,2.00,16.46,0
2026-02-22T18:42:05.839541612+01:00,1771782125839,615.000,4,4,40384984,911384,596.1,4,0.543,0.553,0.657,0.709,0.727,0.051,0,1.00,16.46,0
2026-02-22T18:42:06.839541904+01:00,1771782126839,616.000,4,4,40456904,912864,597.1,4,0.562,0.596,0.667,0.669,0.669,0.053,0,4.00,16.46,0
2026-02-22T18:42:07.83954164+01:00,1771782127839,617.000,4,4,40528824,914344,598.1,4,0.545,0.583,0.651,0.666,0.667,0.069,0,3.00,16.46,0
2026-02-22T18:42:08.839544115+01:00,1771782128839,618.000,4,4,40600744,915824,599.1,4,0.551,0.593,0.653,0.673,0.685,0.052,0,3.00,16.46,0
2026-02-22T18:42:09.839549896+01:00,1771782129839,619.000,4,4,40672664,917304,600.1,4,0.568,0.583,0.667,0.868,0.987,0.072,0,3.00,16.46,0
2026-02-22T18:42:10.839542701+01:00,1771782130839,620.000,4,4,40744584,918784,601.1,4,0.541,0.565,0.647,0.676,0.689,0.034,0,3.00,16.46,0
2026-02-22T18:42:11.839544023+01:00,1771782131839,621.000,4,4,40816504,920264,602.1,4,0.552,0.589,0.638,0.641,0.641,0.050,0,3.00,16.46,0
2026-02-22T18:42:12.839542022+01:00,1771782132839,622.000,4,4,40888424,921744,603.1,4,0.568,0.592,0.660,0.661,0.662,0.047,0,3.00,16.46,0
2026-02-22T18:42:13.839541865+01:00,1771782133839,623.000,4,4,40960344,923224,604.1,4,0.554,0.594,0.651,0.670,0.681,0.045,0,2.00,16.46,0
2026-02-22T18:42:14.839543295+01:00,1771782134839,624.000,4,4,41032264,924704,605.1,4,0.555,0.587,0.662,0.670,0.673,0.038,0,2.00,16.46,0
2026-02-22T18:42:15.83954406+01:00,1771782135839,625.000,4,4,41104184,926184,606.1,4,0.558,0.612,0.660,0.668,0.670,0.043,0,2.00,16.46,0
2026-02-22T18:42:16.839542778+01:00,1771782136839,626.000,4,4,41176104,927664,607.1,4,0.551,0.578,0.670,0.684,0.687,0.049,0,2.00,16.46,0
2026-02-22T18:42:17.839543317+01:00,1771782137839,627.000,4,4,41248024,929144,608.1,4,0.552,0.534,0.655,0.665,0.665,0.044,0,3.00,16.46,0
2026-02-22T18:42:18.839543407+01:00,1771782138839,628.000,4,4,41319944,930624,609.1,4,0.561,0.600,0.662,0.663,0.664,0.051,0,3.00,16.46,0
2026-02-22T18:42:19.839541482+01:00,1771782139839,629.000,4,4,41391864,932104,610.1,4,0.551,0.570,0.654,0.663,0.663,0.039,0,2.00,16.46,0
2026-02-22T18:42:20.83954188+01:00,1771782140839,630.000,4,4,41463784,933584,611.1,4,0.540,0.554,0.635,0.674,0.692,0.054,0,4.00,16.46,0
2026-02-22T18:42:21.839541953+01:00,1771782141839,631.000,4,4,41535704,935064,612.1,4,0.547,0.557,0.649,0.661,0.661,0.063,0,3.00,16.46,0
2026-02-22T18:42:22.83954426+01:00,1771782142839,632.000,4,4,41607624,936544,613.1,4,0.548,0.564,0.643,0.656,0.657,0.042,0,2.00,16.46,0
2026-02-22T18:42:23.839543986+01:00,1771782143839,633.000,4,4,41679544,938024,614.1,4,0.558,0.590,0.642,0.660,0.660,0.044,0,3.00,16.46,0
2026-02-22T18:42:24.839551797+01:00,1771782144839,634.000,4,4,41751464,939504,615.1,4,0.541,0.573,0.654,0.669,0.674,0.040,0,2.00,16.46,0
2026-02-22T18:42:25.839541545+01:00,1771782145839,635.000,4,4,41823384,940984,616.1,4,0.531,0.525,0.646,0.661,0.666,0.078,0,2.00,16.46,0
2026-02-22T18:42:26.839543397+01:00,1771782146839,636.000,4,4,41895304,942464,617.1,4,0.543,0.568,0.648,0.653,0.655,0.056,0,3.00,16.46,0
2026-02-22T18:42:27.839544038+01:00,1771782147839,637.000,4,4,41967224,943944,618.1,4,0.549,0.575,0.647,0.652,0.654,0.046,0,3.00,16.46,0
2026-02-22T18:42:28.839543728+01:00,1771782148839,638.000,4,4,42039144,945424,619.1,4,0.535,0.574,0.631,0.639,0.643,0.067,0,2.00,16.46,1
2026-02-22T18:42:29.839543613+01:00,1771782149839,639.000,4,4,42111064,946904,620.1,4,0.517,0.558,0.636,0.666,0.682,0.068,0,3.00,16.46,0
2026-02-22T18:42:30.83954141+01:00,1771782150839,640.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:42:31.839540921+01:00,1771782151839,641.000,4,4,42192576,952972,622.9,4,433.575,429.319,956.165,970.456,971.224,163.235,0,3.00,16.46,0
2026-02-22T18:42:33.839540748+01:00,1771782153839,643.000,4,4,42197168,952972,622.9,4,0.414,0.440,0.441,0.442,0.442,0.058,0,0.00,16.46,0
2026-02-22T18:42:34.839541477+01:00,1771782154839,644.000,4,4,42257304,954304,623.8,4,0.369,0.371,0.416,0.476,0.502,0.034,0,2.55,16.46,0
2026-02-22T18:42:35.839541489+01:00,1771782155839,645.000,4,4,42329224,955784,624.8,4,0.372,0.367,0.441,0.576,0.644,0.050,0,2.00,16.46,0
2026-02-22T18:42:36.83954203+01:00,1771782156839,646.000,4,4,42401144,957264,625.8,4,0.385,0.391,0.449,0.462,0.469,0.029,0,1.00,16.46,0
2026-02-22T18:42:37.839541518+01:00,1771782157839,647.000,4,4,42473064,958744,626.8,4,0.372,0.361,0.442,0.557,0.621,0.038,0,1.00,16.46,0
2026-02-22T18:42:38.839544679+01:00,1771782158839,648.000,4,4,42544984,960224,627.8,4,0.367,0.372,0.422,0.442,0.446,0.035,0,3.00,16.46,0
2026-02-22T18:42:39.839552354+01:00,1771782159839,649.000,4,4,42616904,961704,628.8,4,0.353,0.368,0.424,0.437,0.439,0.026,0,2.00,16.46,0
2026-02-22T18:42:40.839541512+01:00,1771782160839,650.000,4,4,42688824,963184,629.8,4,0.333,0.329,0.405,0.416,0.420,0.026,0,2.00,16.46,0
2026-02-22T18:42:41.839541521+01:00,1771782161839,651.000,4,4,42760744,964664,630.8,4,0.357,0.360,0.431,0.437,0.440,0.024,0,1.00,16.46,0
2026-02-22T18:42:42.839542486+01:00,1771782162839,652.000,4,4,42832664,966144,631.8,4,0.338,0.347,0.407,0.433,0.441,0.037,0,2.00,16.46,0
2026-02-22T18:42:43.839543762+01:00,1771782163839,653.000,4,4,42904584,967624,632.8,4,0.339,0.334,0.439,0.445,0.447,0.035,0,2.00,16.46,0
2026-02-22T18:42:44.83954206+01:00,1771782164839,654.000,4,4,42976504,969104,633.8,4,0.349,0.353,0.433,0.479,0.483,0.035,0,2.00,16.46,0
2026-02-22T18:42:45.839541614+01:00,1771782165839,655.000,4,4,43048424,970584,634.8,4,0.355,0.355,0.428,0.440,0.447,0.026,0,2.00,16.46,0
2026-02-22T18:42:46.839541478+01:00,1771782166839,656.000,4,4,43120344,972064,635.8,4,0.348,0.357,0.430,0.448,0.449,0.030,0,1.00,16.46,0
2026-02-22T18:42:47.839541726+01:00,1771782167839,657.000,4,4,43192264,973544,636.8,4,0.373,0.376,0.434,0.437,0.438,0.027,0,2.00,16.46,0
2026-02-22T18:42:48.839541577+01:00,1771782168839,658.000,4,4,43264184,975024,637.8,4,0.348,0.351,0.435,0.453,0.459,0.032,0,2.00,16.46,0
2026-02-22T18:42:49.839550061+01:00,1771782169839,659.000,4,4,43336104,976504,638.8,4,0.367,0.374,0.427,0.505,0.547,0.033,0,1.00,16.46,0
2026-02-22T18:42:50.839543618+01:00,1771782170839,660.000,4,4,43408024,977984,639.8,4,0.379,0.376,0.438,0.470,0.486,0.030,0,2.00,16.46,0
2026-02-22T18:42:51.839541773+01:00,1771782171839,661.000,4,4,43479944,979464,640.8,4,0.359,0.373,0.438,0.447,0.448,0.023,0,2.00,16.46,0
2026-02-22T18:42:52.839541697+01:00,1771782172839,662.000,4,4,43551864,980944,641.8,4,0.373,0.378,0.438,0.447,0.452,0.019,0,2.00,16.46,0
2026-02-22T18:42:53.83954389+01:00,1771782173839,663.000,4,4,43623784,982424,642.8,4,0.377,0.386,0.422,0.426,0.426,0.020,0,2.00,16.46,0
2026-02-22T18:42:54.839541659+01:00,1771782174839,664.000,4,4,43695704,983904,643.8,4,0.375,0.379,0.435,0.447,0.450,0.021,0,1.00,16.46,0
2026-02-22T18:42:55.839542492+01:00,1771782175839,665.000,4,4,43767624,985384,644.8,4,0.365,0.354,0.438,0.477,0.495,0.030,0,2.00,16.46,0
2026-02-22T18:42:56.839541711+01:00,1771782176839,666.000,4,4,43839544,986864,645.8,4,0.367,0.366,0.429,0.461,0.469,0.035,0,2.00,16.46,0
2026-02-22T18:42:57.839541818+01:00,1771782177839,667.000,4,4,43911464,988344,646.8,4,0.346,0.342,0.411,0.412,0.412,0.018,0,2.00,16.46,0
2026-02-22T18:42:58.839541958+01:00,1771782178839,668.000,4,4,43983384,989824,647.8,4,0.377,0.377,0.428,0.462,0.476,0.030,0,2.00,16.46,0
2026-02-22T18:42:59.839550448+01:00,1771782179839,669.000,4,4,44055304,991304,648.8,4,0.364,0.360,0.448,0.458,0.464,0.032,0,2.00,16.46,0
2026-02-22T18:43:00.839543687+01:00,1771782180839,670.000,4,4,44127224,992784,649.8,4,0.372,0.360,0.429,0.490,0.514,0.035,0,1.00,16.46,0
2026-02-22T18:43:01.839542091+01:00,1771782181839,671.000,4,4,44199144,994264,650.8,4,0.387,0.390,0.460,0.483,0.497,0.033,0,1.00,16.46,0
2026-02-22T18:43:02.839545539+01:00,1771782182839,672.000,4,4,44271064,995744,651.8,4,0.360,0.371,0.432,0.451,0.460,0.025,0,1.00,16.46,0
2026-02-22T18:43:03.839541612+01:00,1771782183839,673.000,4,4,44342984,997224,652.8,4,0.357,0.372,0.414,0.434,0.436,0.033,0,2.00,16.46,1
2026-02-22T18:43:04.839541709+01:00,1771782184839,674.000,4,4,44414904,998704,653.8,4,0.369,0.368,0.447,0.463,0.470,0.030,0,3.00,16.46,0
2026-02-22T18:43:05.839541546+01:00,1771782185839,675.000,0,0,0,0,0.0,4,0.369,0.357,0.457,0.459,0.460,0.032,0,0.00,0.00,0
2026-02-22T18:43:06.83954082+01:00,1771782186839,676.000,4,4,44453126,1000036,656.3,4,0.000,0.000,0.000,0.000,0.000,0.000,0,3.00,16.46,0
2026-02-22T18:43:08.839540636+01:00,1771782188839,678.000,4,4,44457718,1000036,656.3,4,0.000,0.000,0.000,0.000,0.000,0.000,0,18.57,16.46,0
2026-02-22T18:43:09.839541709+01:00,1771782189839,679.000,4,4,44531600,1006104,657.2,4,271.791,69.060,888.504,969.922,970.891,102.280,0,2.58,16.46,0
2026-02-22T18:43:10.839546639+01:00,1771782190839,680.000,4,4,44604094,1007584,658.2,4,0.536,0.551,0.644,0.659,0.669,0.037,0,3.00,16.46,0
2026-02-22T18:43:11.839541663+01:00,1771782191839,681.000,4,4,44675440,1009064,659.2,4,0.524,0.505,0.634,0.653,0.655,0.033,0,2.00,16.46,0
2026-02-22T18:43:12.839544347+01:00,1771782192839,682.000,4,4,44747360,1010544,660.2,4,0.564,0.552,0.688,0.698,0.701,0.037,0,3.00,16.46,0
2026-02-22T18:43:13.839541659+01:00,1771782193839,683.000,4,4,44819280,1012024,661.2,4,0.554,0.546,0.672,0.691,0.701,0.047,0,4.00,16.46,0
2026-02-22T18:43:14.83954156+01:00,1771782194839,684.000,4,4,44891200,1013504,662.2,4,0.548,0.549,0.644,0.651,0.652,0.033,0,3.00,16.46,0
2026-02-22T18:43:15.839542262+01:00,1771782195839,685.000,4,4,44963120,1014984,663.2,4,0.550,0.537,0.681,0.694,0.694,0.027,0,3.00,16.46,0
2026-02-22T18:43:16.839548085+01:00,1771782196839,686.000,4,4,45035040,1016464,664.2,4,0.550,0.553,0.666,0.689,0.697,0.030,0,2.00,16.46,0
2026-02-22T18:43:17.839541738+01:00,1771782197839,687.000,4,4,45106960,1017944,665.2,4,0.557,0.541,0.685,0.727,0.733,0.032,0,2.00,16.46,0
2026-02-22T18:43:18.839542362+01:00,1771782198839,688.000,4,4,45178880,1019424,666.2,4,0.569,0.553,0.688,0.727,0.731,0.039,0,4.00,16.46,0
2026-02-22T18:43:19.839541571+01:00,1771782199839,689.000,4,4,45250800,1020904,667.2,4,0.553,0.575,0.637,0.661,0.668,0.045,0,4.00,16.46,0
2026-02-22T18:43:20.839541528+01:00,1771782200839,690.000,4,4,45322720,1022384,668.2,4,0.559,0.567,0.676,0.759,0.805,0.036,0,3.00,16.46,0
2026-02-22T18:43:21.839541478+01:00,1771782201839,691.000,4,4,45394640,1023864,669.2,4,0.545,0.546,0.679,0.702,0.703,0.043,0,3.00,16.46,0
2026-02-22T18:43:22.839541672+01:00,1771782202839,692.000,4,4,45466560,1025344,670.2,4,0.547,0.552,0.615,0.620,0.622,0.025,0,1.00,16.46,0
2026-02-22T18:43:23.839542176+01:00,1771782203839,693.000,4,4,45538480,1026824,671.2,4,0.576,0.580,0.661,0.716,0.717,0.023,0,5.00,16.46,0
2026-02-22T18:43:24.839541726+01:00,1771782204839,694.000,4,4,45610400,1028304,672.2,4,0.564,0.586,0.698,0.709,0.715,0.032,0,4.00,16.46,0
2026-02-22T18:43:25.839542065+01:00,1771782205839,695.000,4,4,45682320,1029784,673.2,4,0.573,0.588,0.711,0.722,0.723,0.039,0,3.00,16.46,0
2026-02-22T18:43:26.839541665+01:00,1771782206839,696.000,4,4,45754240,1031264,674.2,4,0.575,0.573,0.690,0.719,0.733,0.031,0,3.00,16.46,0
2026-02-22T18:43:27.839541623+01:00,1771782207839,697.000,4,4,45826160,1032744,675.2,4,0.580,0.572,0.705,0.715,0.721,0.032,0,2.00,16.46,0
2026-02-22T18:43:28.839541477+01:00,1771782208839,698.000,4,4,45898654,1034224,676.2,4,0.579,0.583,0.703,0.746,0.753,0.041,0,3.00,16.46,0
2026-02-22T18:43:29.839541521+01:00,1771782209839,699.000,4,4,45970000,1035704,677.2,4,0.578,0.571,0.707,0.729,0.736,0.028,0,2.00,16.46,0
2026-02-22T18:43:30.839541736+01:00,1771782210839,700.000,4,4,46041920,1037184,678.2,4,0.571,0.577,0.698,0.730,0.744,0.030,0,1.00,16.46,0
2026-02-22T18:43:31.839543311+01:00,1771782211839,701.000,4,4,46113840,1038664,679.2,4,0.569,0.567,0.687,0.708,0.719,0.041,0,3.00,16.46,0
2026-02-22T18:43:32.83954998+01:00,1771782212839,702.000,4,4,46185760,1040144,680.2,4,0.581,0.579,0.695,0.709,0.710,0.020,0,2.00,16.46,0
2026-02-22T18:43:33.839543518+01:00,1771782213839,703.000,4,4,46257680,1041624,681.2,4,0.574,0.569,0.697,1.094,1.345,0.054,0,3.00,16.46,0
2026-02-22T18:43:34.839541668+01:00,1771782214839,704.000,4,4,46329600,1043104,682.2,4,0.591,0.573,0.712,0.741,0.747,0.056,0,1.00,16.46,0
2026-02-22T18:43:35.839541523+01:00,1771782215839,705.000,4,4,46401520,1044584,683.2,4,0.563,0.595,0.698,0.717,0.719,0.040,0,1.00,16.46,0
2026-02-22T18:43:36.839541738+01:00,1771782216839,706.000,4,4,46473440,1046064,684.2,4,0.576,0.589,0.706,0.753,0.779,0.040,0,4.00,16.46,0
2026-02-22T18:43:37.839541976+01:00,1771782217839,707.000,4,4,46545360,1047544,685.2,4,0.551,0.557,0.678,0.717,0.721,0.034,0,2.00,16.46,0
2026-02-22T18:43:38.839551727+01:00,1771782218839,708.000,4,4,46617280,1049024,686.2,4,0.564,0.575,0.676,0.721,0.731,0.031,0,3.00,16.46,0
2026-02-22T18:43:39.839544039+01:00,1771782219839,709.000,4,4,46689200,1050504,687.2,4,0.585,0.579,0.698,0.737,0.743,0.061,0,2.00,16.46,1
2026-02-22T18:43:40.839542661+01:00,1771782220839,710.000,4,4,46744710,1051984,688.2,4,0.532,0.552,0.645,0.653,0.654,0.051,0,3.00,16.46,0
2026-02-22T18:43:41.839550563+01:00,1771782221839,711.000,0,0,0,0,0.0,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,0.00,0
2026-02-22T18:43:42.839540873+01:00,1771782222839,712.000,4,4,46826332,1057941,690.8,4,359.100,288.239,985.633,990.014,991.055,131.730,0,3.00,16.46,0
2026-02-22T18:43:44.839541004+01:00,1771782224839,714.000,4,4,46829430,1058052,690.8,4,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,16.46,0
2026-02-22T18:43:45.839544567+01:00,1771782225839,715.000,4,4,46891862,1059384,691.7,4,0.426,0.415,0.536,0.624,0.668,0.045,0,1.24,16.46,0
2026-02-22T18:43:46.839542164+01:00,1771782226839,716.000,4,4,46963782,1060864,692.7,4,0.339,0.332,0.445,0.467,0.469,0.035,0,2.00,16.46,0
2026-02-22T18:43:47.839541582+01:00,1771782227839,717.000,4,4,47035702,1062344,693.7,4,0.339,0.346,0.434,0.436,0.436,0.035,0,2.00,16.46,0
2026-02-22T18:43:48.839541629+01:00,1771782228839,718.000,4,4,47107622,1063824,694.7,4,0.328,0.348,0.406,0.427,0.439,0.029,0,2.00,16.46,0
2026-02-22T18:43:49.839541539+01:00,1771782229839,719.000,4,4,47179542,1065304,695.7,4,0.331,0.314,0.417,0.425,0.426,0.027,0,1.00,16.46,0
2026-02-22T18:43:50.839541605+01:00,1771782230839,720.000,4,4,47251462,1066784,696.7,4,0.321,0.307,0.416,0.432,0.437,0.034,0,2.00,16.46,0
2026-02-22T18:43:51.839541596+01:00,1771782231839,721.000,4,4,47323382,1068264,697.7,4,0.339,0.343,0.389,0.414,0.416,0.027,0,1.00,16.46,0
2026-02-22T18:43:52.839541578+01:00,1771782232839,722.000,4,4,47395302,1069744,698.7,4,0.321,0.305,0.423,0.448,0.455,0.029,0,2.00,16.46,0
2026-02-22T18:43:53.839541843+01:00,1771782233839,723.000,4,4,47467222,1071224,699.7,4,0.333,0.332,0.417,0.432,0.440,0.026,0,1.00,16.46,0
2026-02-22T18:43:54.839541735+01:00,1771782234839,724.000,4,4,47539142,1072704,700.7,4,0.334,0.335,0.403,0.414,0.420,0.025,0,2.00,16.46,0
2026-02-22T18:43:55.839541828+01:00,1771782235839,725.000,4,4,47611062,1074184,701.7,4,0.319,0.304,0.403,0.423,0.436,0.033,0,2.00,16.46,0
2026-02-22T18:43:56.839543241+01:00,1771782236839,726.000,4,4,47682982,1075664,702.7,4,0.348,0.356,0.421,0.426,0.429,0.025,0,1.00,16.46,0
2026-02-22T18:43:57.839541492+01:00,1771782237839,727.000,4,4,47754902,1077144,703.7,4,0.317,0.306,0.389,0.418,0.436,0.030,0,2.00,16.46,0
2026-02-22T18:43:58.839541824+01:00,1771782238839,728.000,4,4,47826822,1078624,704.7,4,0.330,0.309,0.417,0.420,0.420,0.028,0,2.00,16.46,0
2026-02-22T18:43:59.839544676+01:00,1771782239839,729.000,4,4,47898742,1080104,705.7,4,0.329,0.327,0.416,0.417,0.417,0.022,0,1.00,16.46,0
2026-02-22T18:44:00.839541649+01:00,1771782240839,730.000,4,4,47970662,1081584,706.7,4,0.324,0.307,0.414,0.428,0.431,0.025,0,2.00,16.46,0
2026-02-22T18:44:01.839552533+01:00,1771782241839,731.000,4,4,48042582,1083064,707.7,4,0.342,0.344,0.427,0.433,0.434,0.031,0,3.00,16.46,0
2026-02-22T18:44:02.839544397+01:00,1771782242839,732.000,4,4,48114502,1084544,708.7,4,0.351,0.341,0.436,0.729,0.898,0.066,0,2.00,16.46,0
2026-02-22T18:44:03.839541654+01:00,1771782243839,733.000,4,4,48186422,1086024,709.7,4,0.332,0.344,0.406,0.423,0.429,0.025,0,2.00,16.46,0
2026-02-22T18:44:04.839542065+01:00,1771782244839,734.000,4,4,48258342,1087504,710.7,4,0.333,0.346,0.411,0.421,0.422,0.025,0,2.00,16.46,0
2026-02-22T18:44:05.839543485+01:00,1771782245839,735.000,4,4,48330262,1088984,711.7,4,0.324,0.324,0.402,0.417,0.423,0.019,0,2.00,16.46,0
2026-02-22T18:44:06.839544966+01:00,1771782246839,736.000,4,4,48402182,1090464,712.7,4,0.342,0.344,0.396,0.439,0.462,0.037,0,2.00,16.46,0
2026-02-22T18:44:07.839543618+01:00,1771782247839,737.000,4,4,48474102,1091944,713.7,4,0.340,0.347,0.412,0.429,0.440,0.029,0,2.00,16.46,0
2026-02-22T18:44:08.839543484+01:00,1771782248839,738.000,4,4,48546022,1093424,714.7,4,0.298,0.295,0.345,0.366,0.375,0.022,0,2.00,16.46,0
2026-02-22T18:44:09.839541707+01:00,1771782249839,739.000,4,4,48617942,1094904,715.7,4,0.312,0.324,0.383,0.412,0.420,0.030,0,0.00,16.46,0
2026-02-22T18:44:10.839541846+01:00,1771782250839,740.000,4,4,48689862,1096384,716.7,4,0.319,0.312,0.390,0.409,0.419,0.024,0,2.00,16.46,0
2026-02-22T18:44:11.839541633+01:00,1771782251839,741.000,4,4,48761782,1097864,717.7,4,0.346,0.347,0.417,0.429,0.434,0.032,0,1.00,16.46,0
2026-02-22T18:44:12.83954204+01:00,1771782252839,742.000,4,4,48833702,1099344,718.7,4,0.330,0.348,0.402,0.433,0.441,0.029,0,1.00,16.46,0
2026-02-22T18:44:13.839543265+01:00,1771782253839,743.000,4,4,48905622,1100824,719.7,4,0.341,0.345,0.393,0.404,0.409,0.025,0,3.00,16.46,0
